,mode
29239,0
4060,1
45288,1
78027,1
58196,1
6179,1
63127,1
47938,0
58818,1
27402,1
4927,0
19709,0
2564,3
3661,3
43400,3
36882,1
34453,0
73178,1
66733,3
21418,3
68563,3
68942,0
37613,3
13413,1
27537,1
51549,3
61699,3
56557,2
73881,3
6049,0
54815,0
64589,1
59743,1
21765,1
53160,1
69861,3
19224,3
32852,3
79576,3
73700,3
37026,3
73256,3
763,3
72665,1
17067,3
42661,1
52869,3
17571,0
67207,1
17377,1
1762,3
16752,3
1888,1
43399,3
15537,0
65080,1
2010,3
22017,1
4304,2
30814,3
10665,3
28938,3
12169,3
76209,1
65534,1
31517,3
65188,1
37413,3
50335,3
75622,1
62633,0
21287,1
45523,3
65050,3
16794,1
28012,3
28763,3
48495,3
26460,1
55796,3
56976,3
16497,3
54490,2
22096,0
73060,1
17224,0
36125,1
29389,1
76358,0
35894,1
29758,3
71465,3
69740,3
53851,3
24066,3
64378,3
60769,3
10023,3
29247,0
77389,0
59382,3
35154,3
31294,3
18660,1
55451,1
81035,1
46164,3
42799,1
26242,3
13398,1
53248,3
8485,3
48809,1
66778,3
25659,3
20682,0
45268,3
15794,3
56674,0
19842,3
27305,3
38271,3
33347,0
74656,3
17699,3
79896,3
21003,3
74893,3
33483,1
31239,0
18987,0
7646,3
64939,0
22284,3
47142,3
9317,1
21709,3
62500,3
64728,3
74019,3
61718,0
60626,0
52617,1
24975,1
28086,3
32901,1
80312,0
45408,2
60341,1
6118,1
80062,0
73526,3
52578,0
13719,0
64417,1
39197,3
24340,1
74980,3
4931,1
5444,3
45257,3
2984,1
39973,1
20444,1
74053,3
78869,1
6128,1
53286,0
51898,3
57211,3
39438,3
67544,1
44579,2
80886,3
51251,0
30830,1
33097,3
20065,0
41948,0
72347,1
64903,1
70820,3
26202,1
21439,3
58457,3
34509,3
33394,3
64227,3
8910,0
50256,3
41140,0
75396,1
30381,3
41431,0
46285,3
16079,1
22060,1
28636,2
68117,3
44524,3
58793,3
73150,3
55170,1
79688,3
71029,1
71106,3
35726,3
76734,0
68311,1
34230,1
22352,3
34791,3
60720,1
29167,1
9204,3
30808,3
14294,3
48676,1
61654,3
64399,3
73452,1
74248,1
62488,1
40447,1
17231,1
64835,3
31013,3
19210,3
35403,0
56937,1
24389,3
26053,0
40169,1
41729,1
21133,3
16546,0
25768,3
35473,1
30610,3
27252,1
61329,3
52045,3
30258,1
60527,1
67466,1
80441,1
21429,0
24458,3
32622,1
63828,1
28047,1
73087,3
15222,1
59747,0
40265,3
9050,1
22465,1
29050,3
17616,1
78035,3
8943,0
30882,0
7306,3
65799,1
78194,1
66642,3
39145,3
47212,3
7740,0
30681,0
7471,1
10640,3
72364,3
11378,1
38150,3
34182,3
38431,1
39839,2
34874,3
77611,0
23975,3
55351,1
3256,3
54760,3
21163,1
15570,0
167,0
61574,3
78356,1
73892,1
11121,1
67842,3
33702,1
51117,3
68804,0
26538,2
79433,1
18590,0
75203,3
31515,3
40659,3
57917,3
20617,1
73350,0
2444,0
25843,1
17176,3
41285,1
50819,1
59194,0
43292,1
80663,1
16133,0
33693,3
56025,1
15837,0
52857,3
30491,2
23963,3
44654,1
67446,3
19272,3
41257,1
69469,0
72062,1
48783,3
29380,3
32426,3
16449,3
4046,3
19972,3
59297,3
68740,0
5651,3
49,3
74400,1
44997,3
79969,0
15539,1
70143,3
76905,3
69818,1
70609,1
39936,1
46363,3
60024,0
48660,0
69464,3
78740,3
2710,3
73110,1
3219,3
57960,3
16880,3
33,3
48989,0
28591,1
18104,1
447,1
74142,0
74651,3
68512,3
66365,1
14343,1
3519,1
18310,1
74500,1
64909,3
3584,3
6308,3
9732,2
59642,1
58778,3
31418,0
19690,1
41893,3
62609,3
64397,1
25781,1
13895,2
74556,1
58514,3
66875,3
31427,3
38282,0
1392,3
43135,0
71570,1
75964,3
26355,1
61746,0
59680,3
19194,3
17937,1
73135,0
58796,3
70967,3
76686,1
58298,3
10088,3
68562,3
45723,3
77041,3
1192,0
27896,3
56752,1
6769,3
80234,3
64322,1
74538,1
33233,3
24930,1
79941,1
22456,1
48734,3
19652,1
44510,1
11927,1
72463,1
8239,3
59140,1
60588,3
2115,1
42908,1
20003,1
50542,3
40560,3
50689,3
37899,3
5541,3
75819,1
5553,3
45010,3
57640,1
80296,1
44395,3
7941,3
44497,0
36773,3
2230,3
60400,1
76673,3
70738,1
57647,1
79818,1
44368,1
20359,3
12235,3
54314,3
71245,1
67227,0
20852,0
53600,3
70620,3
2237,3
63791,0
75032,1
17756,0
21849,0
35667,3
50965,1
34259,0
14805,3
44071,3
22038,3
5154,1
52420,3
55463,3
16081,0
34467,3
9581,1
67085,0
21136,1
73337,1
69336,1
29648,3
8393,2
26675,1
32978,0
50008,3
22550,1
57216,0
8055,3
56910,1
54185,3
41058,0
66085,1
63466,3
58157,3
20584,3
38504,1
1490,1
23025,0
67232,0
67916,3
12790,3
49247,3
17493,1
30952,3
407,1
58858,3
77958,3
54299,3
4053,1
71276,3
6097,0
38357,3
48935,3
75133,0
47123,3
67574,3
65959,3
77301,1
42763,1
56040,1
52286,3
53293,3
5683,3
55550,1
33972,1
65519,3
45329,0
19712,0
25304,0
11114,1
20793,1
66667,1
11747,1
80720,3
44939,3
2020,3
10682,3
16337,1
3758,1
73680,2
50632,1
17011,1
39175,0
48202,3
59831,1
29174,0
4795,3
34784,2
48616,3
69505,1
7653,3
38843,0
73528,3
76453,3
72261,0
69063,0
18937,0
50181,1
76391,1
9987,3
15001,0
23894,3
10870,3
79163,1
76604,3
15655,3
63071,1
16207,1
46934,1
65361,1
70995,1
56651,3
46453,3
66877,3
6522,1
55637,3
80924,1
6593,1
24739,1
4465,3
66297,3
28778,3
78928,1
49146,0
38272,3
5866,3
52373,1
26757,0
25503,3
68364,1
11960,3
21052,3
45351,0
17728,1
36871,3
54044,3
42302,0
42957,3
43733,3
22206,1
9858,1
77141,3
3128,1
65784,1
29414,3
30378,3
9444,1
78384,3
39655,1
67352,1
58508,1
73732,1
77302,3
23493,3
74530,1
34991,1
30021,2
73116,1
65648,0
34243,2
11886,3
20597,3
38545,3
62344,3
5568,1
53720,3
77340,0
43708,1
23230,1
32896,3
44958,3
48811,1
80970,3
20321,3
35066,3
77696,1
44545,1
22136,0
36677,3
77936,3
47222,3
53605,3
64716,1
62764,1
25647,3
55603,3
18856,3
21010,3
47137,1
7091,3
35128,3
54133,0
80512,1
76879,1
77581,3
46080,1
34702,1
48597,3
66742,0
59389,0
31808,2
76378,3
65574,1
65442,0
34963,3
43559,1
70306,3
78296,1
54496,0
44519,1
9648,3
15132,3
28877,3
58264,3
28361,3
42188,1
18183,1
26344,3
23856,1
72375,3
66091,1
32612,1
80289,0
35485,3
29636,1
4933,1
466,3
52156,3
22756,1
59968,3
1484,3
62393,3
74784,1
11062,1
49715,3
56853,3
30590,1
67802,1
30547,1
5503,0
63405,3
14854,3
74185,3
46291,1
46417,3
71912,3
22193,0
77550,0
43415,3
52730,3
28473,1
13948,3
57111,3
17786,3
14104,1
66950,1
22232,0
57005,1
30853,0
41082,1
10215,0
41594,3
65083,1
69593,1
46279,1
21503,0
41333,3
43476,1
69290,3
56519,1
65591,0
64412,1
14763,1
231,1
77663,1
30265,3
4345,3
38553,1
50814,3
33715,1
49189,1
39792,0
68651,0
48622,1
38863,1
36910,3
47384,1
69638,2
54392,1
20036,3
27801,3
66509,0
42620,1
25393,3
48638,1
42256,1
17724,3
68317,3
61119,3
16445,3
38254,0
63465,3
19599,3
5163,1
50913,1
34352,1
2344,0
41216,1
2965,0
1277,1
28710,0
63549,1
50196,1
10080,3
12308,3
67465,1
31718,3
17169,3
76475,0
54493,3
28556,3
51446,0
12348,3
63961,1
67185,1
40344,1
21724,0
51604,3
64344,0
16974,0
8281,3
4068,3
26565,3
47755,2
54906,3
1572,1
13242,0
68150,0
31098,3
40485,1
22538,3
77593,0
63533,3
14951,3
35150,3
4305,2
46796,1
48300,1
23250,1
66611,1
65745,3
3150,1
63186,3
11086,1
42846,1
59468,1
20419,2
73091,3
4193,0
21633,1
41403,1
27599,3
48335,3
31880,1
33938,3
54354,1
76425,1
67463,1
49758,1
35683,3
58294,3
49826,3
71604,3
26637,3
61953,0
29571,3
53325,1
52731,3
51239,1
58953,3
30402,1
51056,1
64100,3
56667,0
41268,1
28046,1
642,1
58018,1
40427,2
64948,1
20850,3
11793,1
75902,1
29348,3
34365,3
32138,1
60468,3
33877,1
265,1
19538,0
647,3
21795,0
28759,2
9861,1
26159,3
14593,1
54096,2
75103,3
71775,3
74772,1
38534,0
78241,3
71248,1
61096,3
26319,3
36699,1
22530,2
6549,3
67971,0
76527,2
73473,2
7976,1
63810,1
46137,3
75781,1
75137,0
5931,0
58988,3
64426,1
7153,3
45862,3
5815,3
24852,0
79212,1
21787,3
46485,1
77342,3
45479,0
73635,1
55594,1
75641,1
4077,0
23775,0
3158,0
46759,3
36626,3
35965,1
2651,0
64625,1
8604,0
52694,1
49058,0
55575,2
47364,1
3151,1
23891,3
55275,0
28144,0
70554,3
10414,1
80852,1
15906,3
62194,0
40814,3
22133,3
78706,3
54983,0
47781,3
32128,0
70158,3
35982,3
52889,0
44302,3
25033,1
3445,3
68402,3
26383,1
46700,1
65859,1
26666,3
27705,1
26496,0
23546,1
43055,3
72134,3
80616,1
14360,1
49685,0
76432,0
46774,3
15012,3
47255,1
55348,3
7885,3
74847,1
17163,3
15377,0
22221,3
49216,2
24200,3
42242,3
62934,3
21039,0
47412,3
34305,3
66748,1
63195,3
59700,1
65793,1
71490,3
72881,0
34368,0
20731,3
37518,3
73919,1
35320,3
60338,1
75222,0
34590,1
14098,1
80122,3
13752,3
19833,3
6139,3
62760,1
65529,3
33156,0
73689,1
50462,1
68239,1
36711,1
54102,0
18765,1
27109,3
31383,0
49291,1
55774,3
69934,3
8821,1
67090,1
25697,1
45789,3
7759,0
24384,3
69897,1
71328,1
8675,1
22283,3
69938,3
21851,3
57599,1
27910,2
9499,3
18078,3
57229,1
44633,1
23621,3
68662,0
16042,2
852,2
73558,1
9523,0
28005,3
47479,3
44224,3
50133,0
42693,3
35430,3
77605,3
16572,0
76882,3
60612,0
8226,0
9462,1
31151,0
75460,1
46918,3
31570,3
66173,3
63631,1
1364,3
26874,1
26113,1
14200,1
72009,1
67302,2
32190,3
51812,1
61974,3
57961,3
21296,0
78067,3
38140,1
43566,1
28332,1
32880,3
46663,0
63364,1
79913,1
49660,3
1500,0
33903,1
2582,3
80218,1
21257,3
21347,1
11524,1
40418,3
17800,3
59485,3
50917,1
72410,0
38693,0
27035,1
81012,0
30479,3
49655,3
58253,3
28881,1
25245,1
49109,1
28320,0
78072,3
14113,1
33515,1
44652,1
73225,1
39667,0
17318,1
49902,3
48879,3
30850,1
4749,3
71605,3
5783,1
34402,0
33890,1
55870,3
36709,1
35509,0
7588,3
59555,3
47592,1
75777,3
28290,3
27710,3
47203,0
74010,2
74274,3
38415,3
65300,1
61626,1
65945,3
58452,3
24622,1
66224,3
6209,3
2428,3
26404,3
8841,1
50798,1
50589,1
42374,0
40434,3
78030,3
37728,0
40008,0
19241,3
36708,3
26353,3
32289,0
76030,1
52319,0
29388,1
20747,1
38927,3
73033,1
16804,3
38869,3
6311,0
37730,1
56426,1
51215,3
73021,1
38167,3
27625,0
22477,3
14595,3
8357,1
22956,3
29772,3
28083,3
32392,1
39845,0
5125,3
68700,0
54855,3
51058,1
75471,3
53599,3
67520,1
52544,1
21519,1
58744,1
53126,0
40789,1
61133,3
34145,3
80314,0
73554,1
35719,1
45315,3
59450,1
36621,3
31410,0
60445,3
80400,0
38358,0
70659,3
59125,1
56916,3
42868,1
9811,1
39445,1
14477,3
48433,3
60444,3
51435,3
12966,1
16273,3
72686,1
26343,3
9015,0
57547,1
25300,3
62689,1
12645,3
54819,0
27019,0
35295,1
67739,1
58874,3
38021,1
12216,3
46795,1
35024,0
17394,1
46965,1
6914,0
39748,1
12969,3
63019,0
11591,3
59107,1
1388,3
20649,1
64681,2
54954,0
55563,1
29719,1
25996,3
42339,1
28637,2
61564,0
47757,2
7358,3
9541,3
79583,0
29779,3
67249,3
80651,3
56874,2
14136,1
4461,3
29993,1
55741,1
41795,1
29953,0
52348,0
11028,3
63277,0
9049,1
24999,0
28510,1
46548,3
69387,3
67008,3
57227,1
74018,3
70352,3
28847,3
79442,0
34192,1
58532,3
40616,3
30315,3
40467,3
22722,3
2957,1
27295,0
42815,3
31434,3
73075,1
10580,1
39742,0
57568,3
67807,1
43149,1
76049,1
30672,3
27214,1
15318,3
46797,1
3603,1
73107,1
3778,1
77073,3
14142,3
4618,1
41067,2
64537,1
64233,0
64003,3
27187,1
18801,1
71639,1
43929,0
77797,1
15084,3
64667,1
44842,1
31839,1
44213,1
19911,3
44019,0
1194,1
8565,1
22048,3
9065,1
69384,1
57510,3
58660,0
19777,3
34420,1
62742,1
12140,1
72111,0
50919,3
61132,3
34355,1
59081,3
76446,0
20021,3
66647,0
60236,1
29673,3
47399,3
46001,1
51718,3
79265,3
60655,3
32509,3
15983,3
75345,3
42395,1
49254,1
39686,3
79809,0
70384,3
19270,2
30631,1
35045,1
1261,1
57434,1
73088,3
15334,3
14613,3
66587,3
11239,3
28303,3
43393,1
47586,3
8128,0
36915,1
20424,1
73569,3
65877,1
78528,3
11553,3
51832,1
63677,0
49295,1
7752,0
23489,3
63040,3
63605,1
34174,0
64338,3
47282,1
39953,3
48815,3
77913,3
1666,1
42572,3
28616,3
12316,0
27060,1
17553,2
80810,1
74197,3
8257,3
69078,1
20485,3
38755,3
25331,3
19380,3
58210,3
5159,3
31425,3
40759,3
22156,1
2635,1
6699,1
71648,1
68606,3
54284,0
30663,1
7861,0
20059,0
10568,0
69125,0
68898,1
15443,0
38391,3
34859,3
7487,3
20300,0
44509,1
17201,3
80777,3
6361,3
44998,3
36783,3
31851,0
59850,3
7981,1
44797,2
12486,1
34383,3
43592,1
3871,3
41072,1
1851,3
22781,0
54260,3
46892,3
50780,1
18342,1
50811,0
58356,1
39951,1
33188,3
9485,1
48568,1
65825,3
54468,3
62770,0
75080,1
54934,3
41940,0
56786,0
33850,3
1138,1
74616,1
76906,3
37667,0
56970,3
7364,0
39183,3
8950,1
47753,2
38716,3
72659,3
8741,3
80587,3
15281,3
23002,1
9828,3
7215,1
51744,3
80117,3
7777,3
77521,1
26335,1
10803,3
63802,1
22646,3
71627,1
43379,3
40055,1
17146,3
6437,0
26310,1
5858,1
55056,1
14231,1
56199,0
16890,3
15936,3
49604,3
56281,3
62454,1
75952,1
30463,3
52950,0
57409,1
66116,3
59591,3
65396,3
41931,0
51126,0
79749,3
1698,1
62174,2
14399,3
34123,0
61751,0
49315,0
26129,1
32019,3
21460,1
69954,3
54762,1
57933,1
71454,1
66973,0
75973,3
47348,0
6415,1
53901,1
20603,1
57750,3
26774,3
10018,3
57542,3
19722,3
48327,1
76693,1
34976,3
23417,3
41681,3
25132,0
11547,3
29138,3
12475,1
26517,1
42127,1
60151,1
5036,3
74204,3
18241,3
33100,3
41407,1
74377,1
54135,1
49199,1
22649,1
9401,3
65543,3
59506,3
41092,3
8474,1
3780,3
53623,1
38421,1
20480,3
70151,3
14132,0
43885,1
21073,3
13748,3
35332,1
30576,3
8180,3
26557,1
69465,0
24759,3
33463,1
73120,1
541,3
23079,3
12597,1
21781,3
65021,3
41440,1
66122,3
62879,3
49372,3
47053,1
913,1
41781,3
5519,3
2622,3
3504,1
20207,0
62012,1
62015,3
80455,0
66645,3
14029,1
11749,3
44447,2
62141,1
10961,3
49933,1
59706,0
23825,1
52471,3
41029,1
39351,0
36505,3
52464,0
6313,2
19220,3
19487,0
36271,1
34656,3
40141,3
50820,1
11799,3
45843,3
47772,1
34185,1
77502,0
54655,3
79175,1
72144,1
27900,3
51089,0
44740,1
64573,0
32123,3
19542,3
68157,1
5707,1
5377,3
47615,0
2828,1
58333,3
65053,3
75419,3
45446,1
6887,1
28745,1
15575,1
36869,3
24215,1
26454,1
48923,3
63298,0
47896,1
16625,3
28162,0
15593,3
58317,3
67233,0
65909,1
63347,1
37765,0
25640,0
48476,1
36338,3
49231,1
45601,1
17475,3
5418,3
62184,0
1661,1
64964,3
74384,3
34538,3
38552,1
14654,1
77228,0
54011,1
47745,1
38914,3
35479,3
24733,3
35328,3
12510,3
14994,0
13278,1
45143,3
42785,2
67100,2
70496,1
6739,2
50203,3
70813,3
17567,3
73454,1
21721,3
65811,1
53849,0
73101,1
77623,1
37350,3
50800,0
2514,3
58787,3
28254,1
46866,3
36969,3
38952,1
69233,1
11483,1
80145,3
39359,3
71673,3
3898,3
41459,1
14158,1
76780,3
75257,0
71548,3
69652,0
47856,1
16286,2
47658,3
50292,3
20740,0
4634,0
65205,2
5751,0
56591,3
15236,3
15961,3
59541,0
79618,3
14857,3
6712,3
24313,1
20004,0
79059,1
62166,3
74117,3
44147,1
2576,3
47164,3
31934,3
65970,3
292,0
68268,3
75464,1
67134,0
60414,0
29747,2
76194,3
79436,3
5371,3
38427,1
6986,3
37307,3
60283,1
54166,0
63979,3
40621,3
69324,3
15484,0
55502,0
77456,1
9836,1
35505,0
24656,3
43672,3
80504,3
6883,0
71684,3
78096,3
67758,3
53975,1
25364,1
47026,3
68098,0
46128,3
45901,3
51771,0
48227,0
28586,1
59597,1
57529,1
47920,1
4299,3
54617,3
26867,1
4729,0
74918,1
54854,3
78664,3
72312,2
68400,1
1096,2
19126,3
18605,1
36194,1
38029,3
6660,3
44009,3
40549,3
57918,3
60368,1
14896,1
64719,3
28417,3
34508,3
66754,1
75356,1
77892,3
20370,0
19681,0
1122,3
72871,0
8739,3
65710,1
17055,3
56448,0
52419,3
29781,3
26288,3
16558,1
62489,3
78556,1
2354,1
30017,3
55590,1
50443,0
23615,2
35660,3
14286,3
48620,0
43679,3
70636,0
48965,1
44823,3
62000,3
74446,1
16300,1
45209,3
73913,0
11316,3
65383,0
10441,0
52067,3
40018,0
76009,3
72035,1
45390,1
70279,0
66738,1
65971,0
58146,0
37910,3
37884,3
47629,1
26476,3
15982,3
4009,0
29560,3
1489,0
23893,3
20222,3
39156,3
57370,3
77434,3
67683,0
32464,3
1892,0
53984,3
51576,3
62815,3
33429,1
33804,0
18753,3
59906,3
61466,1
6442,1
24983,0
62629,0
38994,1
12248,3
52980,0
21779,3
2069,0
48567,1
9025,1
19375,0
34915,3
79940,1
48055,3
33168,0
16381,3
66191,3
77556,0
67075,1
43621,3
51865,3
35034,3
36156,3
17726,0
40435,3
76279,3
50857,3
51846,3
64656,0
52972,3
57605,1
78998,3
6954,3
30395,1
42939,3
14899,1
11525,1
32770,3
5284,3
24084,3
61800,3
27803,3
26306,1
7789,1
57969,2
58788,3
78475,3
33245,0
15697,0
34661,1
5792,3
61154,0
66765,1
22770,3
21617,3
54138,0
66801,3
25233,3
12414,0
37813,3
77705,1
62880,3
52677,3
57176,1
31499,0
62323,0
6506,0
11594,1
12524,0
12862,3
72296,1
30303,3
25668,3
36987,3
48108,1
29683,1
10531,0
9892,0
59482,3
78616,1
21095,3
64720,3
77847,3
20524,3
26216,3
16377,2
843,1
41293,1
34183,1
62556,3
24239,3
78066,3
35231,1
9608,3
50676,3
41311,3
68424,3
39067,3
64475,3
77676,0
39473,1
28681,1
43538,2
61227,2
1226,1
71713,1
6601,1
45159,1
52621,0
73310,3
5186,1
41245,3
12322,3
38814,3
61117,3
51053,3
73726,1
1826,3
6004,3
10858,0
48284,1
11405,1
19310,1
7224,2
50810,0
35216,3
4393,3
4939,1
64279,1
18977,1
22446,1
39475,1
58802,3
32546,3
23441,1
72793,0
3023,3
63513,1
29635,1
19074,0
54768,3
9463,1
73362,1
10302,3
60543,3
76315,3
39127,0
76179,3
63672,1
58677,3
3025,3
16849,0
36670,3
3508,1
34039,0
2532,1
61435,1
2706,1
40787,0
66971,3
62109,1
75481,0
54864,0
79957,1
3035,3
20436,1
1877,3
19819,1
15023,3
20780,0
70245,3
64574,1
53273,3
27970,3
34564,3
30998,1
54511,0
59499,3
41151,0
37342,3
9924,0
75202,3
79149,1
15348,1
8339,3
50727,0
80819,0
37001,3
46042,1
3551,3
44525,3
36588,3
55207,3
46768,1
331,3
41485,0
65415,1
68092,3
41657,3
41577,1
39937,1
71628,1
27724,3
27320,3
14321,1
27,3
11658,1
21324,3
74885,0
78889,1
21906,1
24323,1
23996,1
52636,3
65993,1
49446,3
42783,0
26412,1
6477,0
27231,3
60070,3
69908,1
69874,3
10883,0
9434,3
6400,3
33579,3
63687,2
81030,3
59413,1
13301,3
80920,1
60891,3
44801,3
63351,1
66181,1
27954,1
27162,0
54593,0
3719,3
22802,0
59806,1
8134,1
12474,1
69560,1
43447,1
43244,1
22633,1
71044,1
56562,1
14114,2
68284,3
80010,0
20705,3
69695,3
50714,0
17884,1
52059,1
25409,3
55435,3
80972,3
29263,3
10159,0
12709,3
74458,3
25206,3
6956,3
1793,1
13685,1
29822,1
57299,3
33048,3
33838,1
57607,3
56142,0
14872,0
8296,3
42442,3
59134,3
75484,3
76811,3
3786,3
14419,1
58577,1
68444,0
55574,2
61208,3
42335,1
61835,1
23786,1
14514,1
4647,1
43323,1
70025,3
5582,3
59074,0
60780,3
36800,1
76410,3
2440,3
32529,1
26257,0
53774,1
15017,2
21915,3
68289,0
31168,1
57359,1
65327,1
33286,1
66659,3
78001,3
72787,0
75499,3
77469,1
70918,1
33054,2
66225,1
7687,0
25606,1
50737,3
75643,3
10915,3
10422,3
39429,3
51692,3
4457,3
73161,3
35149,3
29460,1
11610,3
8276,0
65610,0
60286,3
23047,3
73737,3
76692,1
70564,3
69675,3
36058,1
48376,0
15545,3
11948,0
77416,1
67192,1
24616,0
71530,3
72149,1
55247,1
23189,0
50303,1
46635,3
5113,3
39739,1
39392,1
3467,1
6317,3
18678,3
3953,0
54124,1
63494,3
14622,1
41932,1
66681,1
33647,1
62891,3
25238,1
43049,3
41618,3
8518,3
45597,0
51770,1
59929,3
24197,0
43657,3
30674,1
10758,1
25742,3
32478,3
63952,3
74026,3
69846,3
38411,3
48374,0
5747,1
75189,1
28096,1
16380,3
80339,3
63647,3
40579,1
27269,0
71594,0
20038,3
67505,3
38385,0
80656,3
53165,1
54695,0
58537,3
18511,0
71379,3
42698,3
14902,1
29726,1
27600,3
29723,1
58843,3
45341,1
32767,1
15371,3
62925,3
20628,0
52897,1
56149,3
52205,3
64568,1
15129,1
50980,3
74001,0
39910,3
77680,1
27436,3
27965,3
57810,1
64115,1
24052,3
62877,3
65692,3
16776,3
77212,2
75234,3
65889,3
7828,0
8723,0
14968,3
77816,0
32258,1
76800,3
80643,1
79512,3
29587,3
52695,1
76896,3
16927,1
43792,1
71518,1
5426,1
78426,3
46245,3
76188,3
49091,0
52162,3
22869,3
55224,3
35420,0
32680,3
15647,3
24004,3
26246,0
68063,3
39848,3
6434,3
15384,3
52964,1
10171,3
38868,3
44622,0
65002,2
19732,3
6662,0
65046,3
44092,3
77426,0
73416,3
40859,3
67198,3
22058,1
78879,1
35973,3
67678,1
33736,3
53713,3
63041,3
10331,0
68608,3
27905,0
29983,0
10792,0
44851,1
64524,1
38386,2
32756,0
58501,1
9183,1
31465,3
67846,3
51953,3
12933,3
55888,1
17662,0
55666,3
12090,1
73289,3
69131,1
30613,3
27795,1
16001,1
54724,1
18221,1
2308,3
78801,3
63067,3
10460,2
45595,3
65152,3
34212,1
60656,3
58516,1
72184,3
67948,3
20508,3
11247,1
77620,1
72278,1
68028,1
60111,2
67013,3
39318,3
68974,1
33192,1
66368,1
34063,0
18746,3
64971,1
33422,3
74544,1
3334,1
53189,3
32134,1
68167,0
50361,3
32034,3
79916,3
61218,1
28043,1
64234,1
63458,3
14651,1
16425,1
54932,3
78967,3
39880,3
37182,3
43216,1
48357,3
43366,1
36391,3
34071,1
72575,3
29119,3
72521,1
60787,3
40929,3
46440,3
20741,0
71350,3
4285,3
1012,2
22088,3
47785,3
27804,3
70731,0
52012,1
35029,1
33537,0
3834,3
71146,1
77017,3
78661,1
68380,0
14189,1
25458,3
27654,3
46079,1
77661,0
67432,1
54702,3
57045,3
18874,1
3074,3
33969,1
17451,1
73347,1
22600,3
62792,0
25859,3
29946,3
39859,0
56484,1
7484,3
46884,0
22089,3
17472,3
2524,0
78756,0
71582,3
75494,3
1302,3
35796,3
54067,3
36024,0
70687,3
42935,1
4523,1
33075,3
24567,0
40212,1
3836,3
59640,3
40369,3
3990,1
13634,3
72030,3
1709,1
147,1
66184,3
78165,3
20484,3
47469,1
36591,0
13961,2
54627,3
30665,3
34706,0
59705,0
68954,1
72988,3
75373,1
46179,1
35259,1
49362,1
80470,1
53229,3
12160,0
56427,3
18057,1
75056,3
49716,3
27037,3
7079,3
58040,3
22128,3
54922,1
46302,3
65951,3
3094,3
49337,3
80493,3
56891,1
29308,1
54390,3
79759,3
30098,3
45490,3
40383,1
67731,1
64502,1
18346,1
74502,1
7463,3
22478,3
76912,3
65766,3
65145,3
70766,3
27749,3
57856,3
62608,3
18149,0
28049,3
45075,3
25924,1
6072,1
25864,3
42026,1
42826,0
30820,1
5933,1
13524,3
76375,3
20735,0
53897,1
54181,3
57914,3
31780,3
39171,1
74343,0
35028,0
31078,0
77004,3
32935,3
46535,0
20136,1
28438,3
41907,3
69321,3
76645,1
70797,3
17933,1
55559,3
11708,0
43212,3
21317,1
58484,3
73757,3
36154,1
54242,3
7772,3
57868,1
21595,1
6357,1
80252,0
5373,3
8479,3
36997,3
36896,1
12535,1
74564,1
50409,0
1019,0
8243,3
25861,1
45086,3
41962,3
80699,3
4243,1
64477,1
640,1
56098,3
18591,3
51688,3
58752,3
8455,3
25292,3
46100,0
3493,1
7517,3
15759,0
14607,1
51394,1
17624,1
3224,3
56303,3
79988,1
53267,3
20593,3
57192,3
2293,3
49469,3
4191,3
18473,1
69742,3
63075,3
24029,3
33918,1
76788,3
66929,1
72006,3
69542,0
40512,1
37584,3
64032,1
2150,0
21474,3
77827,1
52945,1
57465,3
36573,3
65837,3
8735,1
19342,3
36482,3
68893,1
33644,1
2575,3
40162,3
10854,3
55228,0
63590,1
71692,3
41068,1
56972,3
35953,3
24822,1
5219,0
9366,3
78769,3
44940,0
8851,1
22410,0
19105,3
3740,3
37015,3
65368,3
242,0
36689,0
34429,0
16586,3
13221,1
41731,0
79890,3
75953,1
35173,3
51789,2
73711,1
45658,3
34237,3
59952,1
37967,1
22526,1
78842,3
24377,1
48233,1
29401,1
17294,1
41570,1
52212,3
33574,3
33498,3
37801,1
1955,3
35370,3
30713,3
12653,3
6029,3
61418,1
53979,3
33888,0
31763,1
35221,3
72234,1
25438,1
50742,3
7112,0
48882,3
10646,3
50163,3
72143,1
64478,1
44364,3
77731,3
11734,3
13667,3
31045,3
58476,1
6239,3
14541,3
35170,3
35155,3
61812,1
71114,3
54147,1
35534,1
152,2
61840,1
70661,3
25385,3
43079,3
10592,1
4955,1
10311,1
31719,3
79260,3
7516,3
34376,2
19419,3
12871,3
55068,3
13819,1
28282,3
40646,3
19900,1
66621,3
40593,3
34391,3
67282,3
28683,3
60601,1
59822,3
15548,3
64777,2
70742,0
34252,1
49069,0
51598,3
48337,3
75561,3
40665,3
74152,3
29615,0
30648,3
36903,1
1653,3
34181,3
66889,1
70169,1
51314,3
21551,3
29355,2
21018,1
74486,0
8238,3
26441,1
52040,1
77025,3
76119,3
7127,3
24304,1
38222,3
61594,1
69865,3
33196,1
64390,0
30910,1
16840,1
37325,1
77174,1
13451,1
16404,0
13263,0
7433,3
34,3
79924,1
54294,1
49133,1
9423,3
31463,3
14233,3
18813,2
13956,3
19004,3
23688,1
26607,1
71268,3
39812,3
45735,1
75876,1
31381,0
17779,0
26247,0
17635,1
14636,1
55338,1
31378,0
73467,1
61012,3
38824,3
15580,3
12426,3
67159,1
78059,1
